iter,tvec,S,E,I1,I2,I3,D,R
0,199.49978637695312,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,199.58316040039062,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,199.66651916503906,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,199.74989318847656,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,199.83326721191406,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,199.91664123535156,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.08336807042360306,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.16673614084720612,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.25010421872138977,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.33347228169441223,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.4168403446674347,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.5002084374427795,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.583576500415802,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.6669445633888245,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.7503126263618469,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.8336806893348694,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.9170487523078918,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1.000416874885559,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1.0837849378585815,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1.167153000831604,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1.2505210638046265,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1.333889126777649,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1.4172571897506714,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1.5006252527236938,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1.5839931964874268,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1.6673613786697388,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1.7507294416427612,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1.8340975046157837,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1.9174655675888062,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2.000833749771118,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2.0842018127441406,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2.167569875717163,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2.2509379386901855,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2.334306001663208,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2.4176740646362305,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2.501042127609253,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2.5844101905822754,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2.667778253555298,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2.7511463165283203,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2.8345143795013428,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2.9178824424743652,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,3.0012505054473877,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,3.08461856842041,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,3.1679863929748535,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,3.251354694366455,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,3.3347227573394775,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,3.4180908203125,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,3.5014588832855225,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,3.584827184677124,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,3.6681950092315674,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,3.751563310623169,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,3.8349311351776123,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,3.918299436569214,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,4.001667499542236,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,4.08503532409668,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,4.168403625488281,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,4.251771450042725,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,4.335139751434326,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,4.4185075759887695,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,4.501875877380371,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,4.5852437019348145,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,4.668612003326416,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,4.751979827880859,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,4.835348129272461,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,4.918715953826904,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,5.002084255218506,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,5.085452079772949,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,5.168820381164551,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,5.252188682556152,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,5.335556507110596,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,5.418924808502197,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,5.502292633056641,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,5.585660934448242,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,5.6690287590026855,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,5.752397060394287,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,5.8357648849487305,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,5.919133186340332,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,6.002501010894775,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,6.085869312286377,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,6.16923713684082,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,6.252605438232422,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,6.335972785949707,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,6.419341087341309,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,6.50270938873291,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,6.586077690124512,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,6.669445514678955,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,6.752813816070557,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,6.836181640625,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,6.919549942016602,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,7.002917766571045,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,7.0862860679626465,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,7.169654369354248,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,7.253021717071533,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,7.336390018463135,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,7.419758319854736,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,7.503126621246338,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,7.586493968963623,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,7.669862270355225,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,7.753230571746826,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,7.836598873138428,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,7.919966220855713,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,8.003334999084473,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,8.086703300476074,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,8.17007064819336,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,8.253438949584961,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,8.336807250976562,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,8.420175552368164,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,8.50354290008545,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,8.58691120147705,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,8.670279502868652,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,8.753647804260254,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,8.837015151977539,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,8.92038345336914,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,9.003751754760742,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,9.087120056152344,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,9.170487403869629,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,9.25385570526123,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,9.337224006652832,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,9.420591354370117,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,9.503959655761719,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,9.58732795715332,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,9.670696258544922,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,9.754063606262207,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,9.837431907653809,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,9.92080020904541,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,10.004168510437012,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,10.087535858154297,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,10.170904159545898,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,10.2542724609375,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,10.337640762329102,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,10.421009063720703,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,10.504377365112305,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,10.58774471282959,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,10.671113014221191,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,10.754481315612793,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,10.837849617004395,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,10.921217918395996,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,11.004585266113281,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,11.087953567504883,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,11.171321868896484,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,11.25468921661377,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,11.338057518005371,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,11.421425819396973,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,11.504794120788574,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,11.58816146850586,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,11.671529769897461,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,11.754898071289062,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,11.838266372680664,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,11.92163372039795,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,12.00500202178955,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,12.088370323181152,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,12.171738624572754,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,12.255105972290039,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,12.33847427368164,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,12.421842575073242,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,12.505210876464844,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,12.588578224182129,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,12.671945571899414,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,12.755314826965332,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,12.838682174682617,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,12.922051429748535,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,13.00541877746582,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,13.088787078857422,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,13.172155380249023,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,13.255522727966309,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,13.33889102935791,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,13.422259330749512,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,13.505627632141113,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,13.588994979858398,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,13.67236328125,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,13.755731582641602,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,13.839099884033203,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,13.922468185424805,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,14.00583553314209,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,14.089204788208008,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,14.172572135925293,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,14.255939483642578,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,14.339308738708496,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,14.422676086425781,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,14.506043434143066,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,14.589412689208984,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,14.67278003692627,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,14.756149291992188,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,14.839516639709473,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,14.922883987426758,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,15.006253242492676,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,15.089620590209961,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,15.172987937927246,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,15.256357192993164,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,15.33972454071045,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,15.423091888427734,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,15.506461143493652,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,15.589828491210938,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,15.673197746276855,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,15.75656509399414,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,15.839932441711426,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,15.923301696777344,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,16.006669998168945,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,16.090036392211914,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,16.17340660095215,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,16.256772994995117,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,16.34014129638672,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,16.42350959777832,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,16.506877899169922,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,16.590246200561523,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,16.673614501953125,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,16.756980895996094,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,16.840351104736328,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,16.923717498779297,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,17.0070858001709,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,17.0904541015625,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,17.1738224029541,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,17.257190704345703,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,17.340559005737305,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,17.423925399780273,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,17.507295608520508,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,17.590662002563477,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,17.674030303955078,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,17.75739860534668,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,17.84076690673828,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,17.924135208129883,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,18.007503509521484,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,18.090871810913086,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,18.174240112304688,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,18.25760841369629,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,18.340974807739258,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,18.42434310913086,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,18.50771141052246,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,18.591079711914062,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,18.674448013305664,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,18.757816314697266,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,18.841182708740234,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,18.92455291748047,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,19.007919311523438,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,19.091289520263672,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,19.17465591430664,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,19.258024215698242,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,19.341392517089844,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,19.424760818481445,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,19.508127212524414,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,19.59149742126465,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,19.674863815307617,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,19.75823211669922,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,19.84160041809082,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,19.924968719482422,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,20.008337020874023,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,20.091705322265625,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,20.175071716308594,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,20.258441925048828,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,20.341808319091797,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,20.4251766204834,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,20.508544921875,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,20.5919132232666,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,20.675281524658203,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,20.758649826049805,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,20.842018127441406,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,20.925386428833008,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,21.00875473022461,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,21.092121124267578,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,21.17548942565918,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,21.25885772705078,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,21.342226028442383,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,21.425594329833984,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,21.508962631225586,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,21.592329025268555,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,21.67569923400879,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,21.759065628051758,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,21.842435836791992,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,21.92580223083496,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,22.009170532226562,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,22.092538833618164,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,22.175907135009766,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,22.259273529052734,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,22.34264373779297,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,22.426010131835938,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,22.50937843322754,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,22.59274673461914,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,22.676115036010742,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,22.759483337402344,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,22.842851638793945,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,22.926218032836914,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,23.00958824157715,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,23.092954635620117,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,23.17632293701172,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,23.25969123840332,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,23.343059539794922,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,23.426427841186523,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,23.509796142578125,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,23.593162536621094,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,23.676532745361328,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,23.759899139404297,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,23.8432674407959,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,23.9266357421875,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,24.0100040435791,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,24.093372344970703,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,24.176740646362305,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,24.260108947753906,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,24.343477249145508,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,24.42684555053711,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,24.510211944580078,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,24.593582153320312,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,24.67694854736328,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,24.760316848754883,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,24.843685150146484,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,24.927053451538086,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,25.010421752929688,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,25.093788146972656,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,25.177156448364258,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,25.260526657104492,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,25.343891143798828,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,25.427261352539062,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,25.510629653930664,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,25.593996047973633,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,25.677364349365234,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,25.76073455810547,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,25.84410285949707,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,25.92746925354004,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,26.01083755493164,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,26.094207763671875,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,26.177574157714844,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,26.260942459106445,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,26.344310760498047,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,26.427677154541016,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,26.511045455932617,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,26.59441566467285,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,26.67778205871582,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,26.761150360107422,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,26.844518661499023,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,26.927885055541992,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,27.011255264282227,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,27.094623565673828,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,27.177989959716797,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,27.2613582611084,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,27.3447265625,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,27.42809295654297,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,27.511463165283203,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,27.594831466674805,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,27.678199768066406,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,27.761566162109375,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,27.84493637084961,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,27.92830467224121,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,28.01167106628418,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,28.09503936767578,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,28.178409576416016,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,28.26177406311035,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,28.345144271850586,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,28.428512573242188,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,28.511878967285156,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,28.595247268676758,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,28.678617477416992,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,28.761981964111328,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,28.845352172851562,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,28.928720474243164,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,29.012086868286133,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,29.095455169677734,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,29.17882537841797,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,29.26219367980957,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,29.34556007385254,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,29.42892837524414,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,29.512298583984375,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,29.595664978027344,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,29.679033279418945,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,29.762401580810547,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,29.845767974853516,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,29.92913818359375,0.0,0.0,0.0,0.0,0.0,0.0,0.0
