date,median,95_ci,05_ci,param,age_group,num_diseased
2020-07-05,0.007441211191923027,0.0078027640578527515,0.007055202122984873,IFR,40-49,696.0
2020-07-06,0.007441285781091704,0.007807360526567088,0.007056621974330427,IFR,40-49,696.0
2020-07-07,0.007443941639794747,0.007788556721465328,0.007069550786534641,IFR,40-49,696.0
2020-07-08,0.007434153019278154,0.007779475708654913,0.007038518734985636,IFR,40-49,696.0
2020-07-09,0.007456222723315994,0.007803164864835775,0.007070096132254943,IFR,40-49,696.0
2020-07-10,0.0074446900528422014,0.007787837179608332,0.007048157905407728,IFR,40-49,696.0
2020-07-11,0.007437642015462501,0.0077829015193456395,0.007060385687401702,IFR,40-49,696.0
2020-07-12,0.007450204254115449,0.007776457313921738,0.0070661510071332425,IFR,40-49,696.0
2020-07-13,0.007481697735803853,0.007811170639137023,0.00709058170635368,IFR,40-49,696.0
2020-07-14,0.007481544904078067,0.00781616364177316,0.007092612613433565,IFR,40-49,696.0
2020-07-15,0.007477991559017114,0.007819095734780434,0.007092304969019942,IFR,40-49,696.0
2020-07-16,0.007481913947652814,0.007819776325743133,0.007077855159664639,IFR,40-49,696.0
2020-07-17,0.007510724011704429,0.007842506528275638,0.0071025360426730045,IFR,40-49,696.0
2020-07-18,0.007505161712682191,0.007840568145315356,0.007087554069329516,IFR,40-49,696.0
2020-07-19,0.00749725630923131,0.00784911192127967,0.007104379732420541,IFR,40-49,696.0
2020-07-20,0.007483849950866351,0.007844095277198397,0.007081538293918829,IFR,40-49,696.0
2020-07-21,0.00747311322659722,0.007841755668567436,0.007079709182761311,IFR,40-49,696.0
2020-07-22,0.007458515171011534,0.007820445549176788,0.007067048273018897,IFR,40-49,696.0
2020-07-23,0.0074626943579242135,0.007818903348643628,0.007049379269636115,IFR,40-49,696.0
2020-07-24,0.007459299483788833,0.00782597696944682,0.007050745132149657,IFR,40-49,696.0
2020-07-25,0.007453746140455294,0.00783304937394876,0.0070390583590663695,IFR,40-49,696.0
2020-07-26,0.007508264144294154,0.007867100687648114,0.0070976728856991115,IFR,40-49,696.0
2020-07-27,0.007447579836017897,0.007830102754730684,0.007042929098830952,IFR,40-49,696.0
2020-07-28,0.007413478560873026,0.0077869328486055685,0.0070265759619128855,IFR,40-49,696.0
2020-07-29,0.007409564356658736,0.007789978342166434,0.0070146531002200216,IFR,40-49,696.0
2020-07-30,0.007403592083155603,0.007789653296543852,0.007021611969172179,IFR,40-49,696.0
2020-07-31,0.0075053997076550884,0.007886683975019152,0.007108451149371282,IFR,40-49,696.0
2020-08-01,0.007493723028684906,0.00787982030187842,0.007082680302824754,IFR,40-49,696.0
2020-08-02,0.007440313906885069,0.007815800723167869,0.007033100038284168,IFR,40-49,696.0
2020-08-03,0.0074321503754791254,0.007835686250965687,0.007031332750908092,IFR,40-49,696.0
2020-08-04,0.007404165201469326,0.007807560863081433,0.006996448463572251,IFR,40-49,696.0
2020-08-05,0.007390461182321385,0.00780305756729203,0.006982266286179885,IFR,40-49,696.0
2020-08-06,0.007403328385113553,0.007822242469374525,0.006977822107556307,IFR,40-49,696.0
2020-08-07,0.007388329914497421,0.007813361586094998,0.0069679907605561175,IFR,40-49,696.0
2020-08-08,0.007389679095743883,0.007794211184829441,0.006973742874792,IFR,40-49,696.0
2020-08-09,0.007409353903276182,0.007809842673707725,0.006996477058236884,IFR,40-49,696.0
2020-08-10,0.007497818920282326,0.007894447392671117,0.007083768081561321,IFR,40-49,696.0
2020-08-11,0.007434342870124252,0.007818089843353058,0.007020792820563289,IFR,40-49,696.0
2020-08-12,0.007504498054443054,0.007887222973643821,0.0070672163414685655,IFR,40-49,696.0
2020-08-13,0.007428837650410591,0.007806740458090907,0.006993394130793518,IFR,40-49,696.0
2020-08-14,0.00759693010678561,0.007975047942472498,0.007147607115484678,IFR,40-49,696.0
2020-08-15,0.007485957879773821,0.007869282473374057,0.00703877434307523,IFR,40-49,696.0
2020-08-16,0.007396045371668831,0.007774634334111167,0.0069546665436407765,IFR,40-49,696.0
2020-08-17,0.007374755592463948,0.007759518003047469,0.006934248433972552,IFR,40-49,696.0
2020-08-18,0.007508304199785971,0.007895777827099852,0.0070576642131568446,IFR,40-49,696.0
2020-08-19,0.007367495349772455,0.007762802190291948,0.006939083661714293,IFR,40-49,696.0
2020-08-20,0.007318743164105612,0.007717589243208107,0.006886789648886109,IFR,40-49,696.0
2020-08-21,0.007303098008997986,0.007709509319651987,0.006862416128808733,IFR,40-49,696.0
2020-08-22,0.007315662163603019,0.007720854514790021,0.006882021448864268,IFR,40-49,696.0
2020-08-23,0.007297854250156077,0.0077042445308045625,0.006854395540811846,IFR,40-49,696.0
2020-08-24,0.007305266243860587,0.007712661102193345,0.006856632038518796,IFR,40-49,696.0
2020-08-25,0.007294088107621834,0.007714493157636487,0.006857607576448853,IFR,40-49,696.0
2020-08-26,0.007324047869829096,0.00772565325261266,0.006866032241882083,IFR,40-49,696.0
2020-08-27,0.00734015526907081,0.007768090959048639,0.006879183994060666,IFR,40-49,696.0
2020-08-28,0.007313775305787608,0.007769397633018581,0.006862384809277116,IFR,40-49,696.0
2020-08-29,0.007349098986283048,0.007799010564684068,0.006899005398444955,IFR,40-49,696.0
2020-08-30,0.007353253374578168,0.007791715149441343,0.006895500209498827,IFR,40-49,696.0
2020-08-31,0.007320146958742614,0.007753157433050271,0.006878787046557456,IFR,40-49,696.0
2020-09-01,0.0072988796178405325,0.007753736543507757,0.006870572120957516,IFR,40-49,696.0
2020-09-02,0.007322748049785386,0.007799646789522793,0.006880907074581397,IFR,40-49,696.0
2020-09-03,0.007320471906980945,0.007744374946021436,0.006873703837798392,IFR,40-49,696.0
2020-09-04,0.007353455729504904,0.007802631375458425,0.006893332697432529,IFR,40-49,696.0
2020-09-05,0.007339349029600982,0.007796822375051583,0.006881011660361851,IFR,40-49,696.0
2020-09-06,0.007406258729759689,0.007868338444955837,0.00693437274561297,IFR,40-49,696.0
2020-09-07,0.0073784670404415074,0.00782775532132881,0.006920527344957599,IFR,40-49,696.0
2020-09-08,0.007370650899668603,0.007809789404353231,0.006889731602996741,IFR,40-49,696.0
2020-09-09,0.007382828048270821,0.007837189612788707,0.00690348332292855,IFR,40-49,696.0
2020-09-10,0.00733359819209479,0.007778147740588517,0.006855522806111962,IFR,40-49,696.0
2020-09-11,0.007327225822147818,0.00776891722264826,0.006854373941537406,IFR,40-49,696.0
2020-09-12,0.007351078081527506,0.007776751833798015,0.006870783299823488,IFR,40-49,696.0
2020-09-13,0.007456530629731311,0.007903026375800861,0.0069615913975240905,IFR,40-49,696.0
2020-09-14,0.0074040233637250015,0.0078346435344369,0.0069197050251543196,IFR,40-49,696.0
2020-09-15,0.007387438045758697,0.007821029783145543,0.0068823256311881745,IFR,40-49,696.0
2020-09-16,0.007374481839041739,0.007803485510038442,0.006861920724377292,IFR,40-49,696.0
2020-09-17,0.007353578743590947,0.007778294169198432,0.006861275625847501,IFR,40-49,696.0
2020-09-18,0.007327719574418097,0.007757954663767966,0.006835795456020357,IFR,40-49,696.0
2020-09-19,0.007342025901616567,0.007776062928946424,0.006829165335498071,IFR,40-49,696.0
2020-09-20,0.007381077244005406,0.00780067666221821,0.006866654111323533,IFR,40-49,696.0
2020-09-21,0.007360662173647718,0.00779007611748438,0.006836069682847292,IFR,40-49,696.0
2020-09-22,0.0073707562547710975,0.007822886034569147,0.006850943884134573,IFR,40-49,696.0
2020-09-23,0.007353768719809799,0.007772872252821214,0.006821777818985545,IFR,40-49,696.0
2020-09-24,0.007325756578074242,0.007772027608557263,0.006792028540372816,IFR,40-49,696.0
2020-09-25,0.007342464134338424,0.007792851859798056,0.006823855661590796,IFR,40-49,696.0
2020-09-26,0.007347880015850929,0.00780004958084857,0.006825457106415204,IFR,40-49,696.0
2020-09-27,0.007401275945300004,0.007853798968095719,0.006865396189712516,IFR,40-49,696.0
2020-09-28,0.007388033042279717,0.007834716342636322,0.00685424746803626,IFR,40-49,696.0
2020-09-29,0.007382597044777471,0.007837377138260163,0.006859862211711281,IFR,40-49,696.0
2020-09-30,0.007397330851348898,0.007849109776627032,0.006881849774263306,IFR,40-49,696.0
2020-10-01,0.007369027041786174,0.007846132149518101,0.006865513045716375,IFR,40-49,696.0
2020-10-02,0.0073580257211863336,0.007801157038818474,0.006855679022395898,IFR,40-49,696.0
2020-10-03,0.007339262374367125,0.007805902981713691,0.006830007157722499,IFR,40-49,696.0
2020-10-04,0.0073590936467907795,0.007825195093429892,0.006863629155004732,IFR,40-49,696.0
2020-10-05,0.007362439725373671,0.007825107497200782,0.006863514335712991,IFR,40-49,696.0
2020-10-06,0.007337820585264007,0.0078121180937026176,0.0068639051788009445,IFR,40-49,696.0
2020-10-07,0.007331767620733518,0.007787165334007587,0.006844338823680464,IFR,40-49,696.0
2020-10-08,0.007321828427547247,0.007780367685382167,0.006832500984437261,IFR,40-49,696.0
2020-10-09,0.007323762902597941,0.007792943168536083,0.0068310224804079365,IFR,40-49,696.0
2020-10-10,0.00732316918353034,0.007800364725714183,0.006829081630358192,IFR,40-49,696.0
2020-10-11,0.007387040626179556,0.00785876686272239,0.006872535715184531,IFR,40-49,696.0
2020-10-12,0.007401564242153191,0.007885263551560011,0.006905639573303899,IFR,40-49,696.0
2020-10-13,0.007423675947953181,0.007926632204802454,0.006921564659083154,IFR,40-49,696.0
2020-10-14,0.007395805036847418,0.007889301222206295,0.006883103554650255,IFR,40-49,696.0
2020-10-15,0.0073418780285208,0.007833800690316731,0.006842575489490476,IFR,40-49,696.0
2020-10-16,0.007311950757159661,0.007809750566539423,0.006831008975580784,IFR,40-49,696.0
2020-10-17,0.007304708286391523,0.007823997739129361,0.006832883220780298,IFR,40-49,696.0
2020-10-18,0.007313586126477243,0.007837681527436222,0.006834629148653792,IFR,40-49,696.0
2020-10-19,0.007289449389689062,0.007795162168159529,0.006815602352182202,IFR,40-49,696.0
2020-10-20,0.00726934668990277,0.007774675939812621,0.006807130258601821,IFR,40-49,696.0
2020-10-21,0.007265142061899311,0.00778798711279023,0.006805629942843278,IFR,40-49,696.0
2020-10-22,0.007263863990911773,0.007749981093655481,0.0067803851586433934,IFR,40-49,696.0
2020-10-23,0.007279669175708188,0.007758479016328764,0.006812250685130997,IFR,40-49,696.0
2020-10-24,0.007313231426017841,0.007819268304716517,0.006864900700308688,IFR,40-49,696.0
2020-10-25,0.007343505110884616,0.007833280190703914,0.006878067045008694,IFR,40-49,696.0
2020-10-26,0.007310206427706157,0.007793040872404121,0.006830325805932482,IFR,40-49,696.0
2020-10-27,0.007277533191105041,0.007752559426800408,0.0068029184950783896,IFR,40-49,696.0
2020-10-28,0.007261346059937067,0.007746990415430792,0.006797856915188279,IFR,40-49,696.0
2020-10-29,0.007255015967204014,0.007745006125693169,0.006783422133310887,IFR,40-49,696.0
2020-10-30,0.0072538210482183535,0.0077671977412555725,0.006790066542179908,IFR,40-49,696.0
2020-10-31,0.007249609716152125,0.007755460227781704,0.0067618023265633405,IFR,40-49,696.0
2020-11-01,0.007291513119396246,0.007787202843884181,0.006784875331420386,IFR,40-49,696.0
2020-11-02,0.007250260387758928,0.007776583222905355,0.006753661903923819,IFR,40-49,696.0
2020-11-03,0.007247621186355667,0.007759047367953745,0.006750128293643642,IFR,40-49,696.0
2020-11-04,0.007219794672216626,0.0077549995504202825,0.00672817732916302,IFR,40-49,696.0
2020-11-05,0.007234193776056379,0.007761398387065896,0.006740840624727273,IFR,40-49,696.0
2020-11-06,0.007227093546467824,0.007754487490685692,0.006714348953446395,IFR,40-49,696.0
2020-11-07,0.00721629633949256,0.007746699325742276,0.0066898565290588775,IFR,40-49,696.0
2020-11-08,0.007228695278185635,0.007759820365186441,0.006701426210250824,IFR,40-49,696.0
2020-11-09,0.007217034867982787,0.007748222414588373,0.0066986583697668115,IFR,40-49,696.0
2020-11-10,0.007196636811594059,0.007727351204441307,0.006699571189104328,IFR,40-49,696.0
2020-11-11,0.007190544769564693,0.007728710515543223,0.006664716343269337,IFR,40-49,696.0
2020-11-12,0.007180837262009661,0.0076935163770275716,0.006661849390102301,IFR,40-49,696.0
2020-11-13,0.0071885543025506475,0.007709680808740887,0.0066993600612422375,IFR,40-49,696.0
2020-11-14,0.007208666370833384,0.007741353916365637,0.006712978666415093,IFR,40-49,696.0
2020-11-15,0.0072594121395332355,0.007786557281561868,0.006754463509471735,IFR,40-49,696.0
2020-11-16,0.007227239373730824,0.007761542596649632,0.00672655923895109,IFR,40-49,696.0
2020-11-17,0.007184941273397144,0.007729174230067616,0.0067029092303099586,IFR,40-49,696.0
2020-11-18,0.007228731112483881,0.007762358408594092,0.006738938812820952,IFR,40-49,696.0
2020-11-19,0.007197067269496943,0.007760024528880921,0.006697702531257224,IFR,40-49,696.0
2020-11-20,0.007224989028441465,0.007769614736349858,0.00670925324930843,IFR,40-49,696.0
2020-11-21,0.007232631642387351,0.007769156543037318,0.006724231882311624,IFR,40-49,696.0
2020-11-22,0.0072558962354848065,0.0077935101894195625,0.006730163531820171,IFR,40-49,696.0
2020-11-23,0.007252990863666519,0.007796683818909538,0.006735943392530359,IFR,40-49,696.0
2020-11-24,0.007221820291956125,0.007752520975159418,0.006702973635105797,IFR,40-49,696.0
2020-11-25,0.007191407643053566,0.007724725153603931,0.006657324714724207,IFR,40-49,696.0
2020-11-26,0.007170708500660589,0.007711358674586929,0.006638872005847884,IFR,40-49,696.0
2020-11-27,0.007167875749443696,0.00770387851932372,0.006636634435492203,IFR,40-49,696.0
2020-11-28,0.0072056701285650015,0.00774582613334803,0.006652503776428551,IFR,40-49,696.0
2020-11-29,0.007266158755422408,0.00782240964580521,0.006710931572197075,IFR,40-49,696.0
2020-11-30,0.007240887843931127,0.007792260598306387,0.006670355572226216,IFR,40-49,696.0
2020-12-01,0.007217823530804921,0.007790173690180324,0.006661999960885053,IFR,40-49,696.0
2020-12-02,0.007210578320369632,0.007763500240692752,0.006652511158837841,IFR,40-49,696.0
2020-12-03,0.007226824217791129,0.007798775628690817,0.006664297772575312,IFR,40-49,696.0
2020-12-04,0.007205292946828973,0.007779190484265983,0.00665188702882959,IFR,40-49,696.0
2020-12-05,0.0071643583175537515,0.00773206090320729,0.006642940327624696,IFR,40-49,696.0
2020-12-06,0.0072011649334751005,0.0077762701412060166,0.006657829675530624,IFR,40-49,696.0
2020-12-07,0.007188317571420766,0.007759721828766946,0.006647081393495985,IFR,40-49,696.0
2020-12-08,0.00720774146054051,0.007772163422140469,0.0066779294351056485,IFR,40-49,696.0
2020-12-09,0.007183349907762404,0.007747558974158051,0.006666694618062753,IFR,40-49,696.0
2020-12-10,0.007154640774660282,0.007721802913124862,0.00663761551793627,IFR,40-49,696.0
2020-12-11,0.0071192460294957636,0.007672965758754943,0.00661573409381094,IFR,40-49,696.0
2020-12-12,0.007079356819611939,0.0076287389051225875,0.006579332385288686,IFR,40-49,696.0
2020-12-13,0.0071033062092515815,0.0076638123316693,0.006589418887175106,IFR,40-49,696.0
2020-12-14,0.007102110985152713,0.007650400220305239,0.006569405160578475,IFR,40-49,696.0
2020-12-15,0.007081526490593218,0.007611249330767802,0.006553279083982807,IFR,40-49,696.0
2020-12-16,0.007079128198816729,0.007588935599717952,0.006534014173871955,IFR,40-49,696.0
2020-12-17,0.007061015070612395,0.0075797239849553,0.006523108993837278,IFR,40-49,696.0
2020-12-18,0.007070848115140518,0.007590493309031038,0.006531819884551199,IFR,40-49,696.0
2020-12-19,0.007085053308594529,0.0076191499490347436,0.006545324305862515,IFR,40-49,696.0
2020-12-20,0.007074573942858482,0.007596636022408105,0.00654069532642132,IFR,40-49,696.0
2020-12-21,0.007049690870405706,0.007598776282786625,0.006518228577655709,IFR,40-49,696.0
2020-12-22,0.007009010818544174,0.007555678793934428,0.006486943937261821,IFR,40-49,696.0
2020-12-23,0.006970599980883153,0.007512381074630359,0.006434130307829533,IFR,40-49,696.0
2020-12-24,0.0069454092475569815,0.007483299960909183,0.006412701410336142,IFR,40-49,696.0
2020-12-25,0.007002365790708761,0.00754157471731442,0.006458213056236154,IFR,40-49,696.0
2020-12-26,0.006982742818580773,0.007530424648661733,0.006430747388847016,IFR,40-49,696.0
2020-12-27,0.006958862667696403,0.0075013108087029845,0.006394878207090073,IFR,40-49,696.0
2020-12-28,0.006977349721336724,0.0075313073580376205,0.006417315871656369,IFR,40-49,696.0
2020-12-29,0.006950348297431189,0.0074818133789931515,0.006411095245042394,IFR,40-49,696.0
2020-12-30,0.006939475590510712,0.007490197886483283,0.006418151092064676,IFR,40-49,696.0
2020-12-31,0.00695214633302853,0.007483150556466916,0.006419428646081239,IFR,40-49,696.0
2021-01-01,0.007045589396859089,0.00760001292196323,0.006516654419166441,IFR,40-49,696.0
2021-01-02,0.007022680671033911,0.007573140889890262,0.006504612654509997,IFR,40-49,696.0
2021-01-03,0.006955040263279781,0.007482092545301572,0.00642671944232176,IFR,40-49,696.0
2021-01-04,0.006944130838930881,0.007457617596287101,0.006407360215575447,IFR,40-49,696.0
2021-01-05,0.006895789500064952,0.0074007865383807735,0.006373958610543416,IFR,40-49,696.0
2021-01-06,0.006854398106978074,0.007359577647106037,0.006323034539703728,IFR,40-49,696.0
2021-01-07,0.006807412301232056,0.0073016604024905805,0.006256716781028387,IFR,40-49,696.0
2021-01-08,0.006778115255871662,0.007287459051645123,0.006246889171107889,IFR,40-49,696.0
2021-01-09,0.006750670331873366,0.007260351674600495,0.006215870725954027,IFR,40-49,696.0
2021-01-10,0.00676647856635833,0.007267069910441484,0.006235558840130452,IFR,40-49,696.0
2021-01-11,0.006772878429660716,0.0072815512949527695,0.006225683894407562,IFR,40-49,696.0
2021-01-12,0.0067125652157266295,0.007211461410512884,0.006167207723661845,IFR,40-49,696.0
2021-01-13,0.006684943945277318,0.007177217502555498,0.0061223324396824435,IFR,40-49,696.0
2020-03-06,1.0593739444003851,1.062048329567059,1.056983891241066,contact_rate,50-59,1651.0
2020-03-07,1.0594193291432357,1.0622994247901552,1.0568158571328792,contact_rate,50-59,1651.0
2020-03-08,1.059400517503299,1.0624334097468056,1.0566133989333977,contact_rate,50-59,1651.0
2020-03-09,1.0594607911181146,1.0624850718350176,1.0565641551083647,contact_rate,50-59,1651.0
